age_at_marriage,marriage_duration_years,num_children,education_level,employment_status,combined_income,religious_compatibility,cultural_background_match,communication_score,conflict_frequency,conflict_resolution_style,financial_stress_level,mental_health_issues,infidelity_occurred,counseling_attended,social_support,shared_hobbies_count,marriage_type,pre_marital_cohabitation,domestic_violence_history,trust_score,divorced
26,1,1,Bachelor,Full-time,57,Different Religion,0,5,2,Passive,10,0,0,0,6,2,Arranged,0,0,5,1
29,1,1,Bachelor,Unemployed,100,Same Religion,0,4,1,Aggressive,3,0,0,0,2,2,Love,0,0,6,0
26,6,2,Bachelor,Full-time,25,Same Religion,1,5,2,Collaborative,7,0,0,0,6,6,Love,1,0,6,1
27,6,0,Bachelor,Full-time,42,Same Religion,1,6,3,Collaborative,3,0,1,0,5,2,Other,0,0,8,0
25,1,3,High School,Full-time,50,Different Religion,0,2,2,Aggressive,5,0,0,0,7,1,Love,0,0,6,1
20,11,3,PhD,Full-time,81,Same Religion,1,6,2,Collaborative,5,0,0,0,8,2,Love,0,0,7,1
29,3,3,Master,Part-time,65,Different Religion,1,7,1,Aggressive,2,1,0,1,7,3,Arranged,0,0,7,1
36,8,1,Bachelor,Full-time,46,Same Religion,1,7,3,Aggressive,5,0,1,0,3,1,Love,1,0,4,0
28,3,0,PhD,Homemaker,37,Same Religion,1,7,4,Avoidant,9,0,1,1,6,3,Love,0,0,4,1
29,1,1,High School,Part-time,30,Same Religion,0,6,3,Aggressive,5,1,0,0,8,4,Love,0,0,6,1
31,5,2,High School,Full-time,70,Different Religion,0,7,1,Avoidant,6,0,1,0,5,3,Love,0,0,10,0
21,2,2,Master,Unemployed,52,Not Religious,1,8,1,Aggressive,6,0,0,0,1,4,Love,1,0,7,1
36,7,1,No Formal Education,Part-time,80,Same Religion,1,10,1,Aggressive,6,0,0,1,8,2,Arranged,1,0,7,1
29,2,1,Bachelor,Unemployed,31,Same Religion,1,4,0,Aggressive,1,1,0,0,4,0,Arranged,1,0,8,0
36,7,1,High School,Part-time,69,Not Religious,1,4,2,Passive,7,0,0,0,9,1,Love,0,0,5,0
24,1,3,Master,Full-time,59,Same Religion,0,4,2,Collaborative,6,0,1,0,5,4,Love,0,0,10,1
37,11,1,High School,Part-time,48,Same Religion,1,9,0,Passive,5,0,0,0,8,4,Love,1,0,9,0
31,14,1,Bachelor,Full-time,49,Same Religion,1,9,0,Collaborative,8,1,0,1,4,1,Love,0,0,7,0
30,1,1,High School,Full-time,62,Not Religious,1,8,0,Collaborative,8,1,0,0,5,2,Other,1,0,5,1
29,6,2,PhD,Homemaker,59,Not Religious,1,3,3,Collaborative,6,0,0,0,7,1,Love,1,0,4,0
26,1,0,Bachelor,Full-time,42,Same Religion,1,5,3,Collaborative,4,1,0,0,8,7,Love,1,0,7,0
34,9,2,Master,Part-time,70,Same Religion,1,7,1,Collaborative,4,0,0,0,7,1,Arranged,1,0,9,1
28,3,4,High School,Full-time,84,Not Religious,0,7,3,Aggressive,5,0,0,0,7,2,Love,0,0,9,0
18,7,1,Bachelor,Full-time,55,Same Religion,1,10,0,Collaborative,7,0,0,0,7,3,Other,1,0,10,0
22,7,2,PhD,Full-time,72,Same Religion,1,8,5,Avoidant,5,0,0,0,4,4,Love,0,0,1,1
27,25,1,High School,Part-time,57,Same Religion,0,8,2,Collaborative,6,0,0,0,8,3,Arranged,1,0,7,1
29,7,0,Bachelor,Full-time,108,Same Religion,0,5,1,Collaborative,2,0,0,0,1,3,Arranged,1,0,7,0
27,8,5,Bachelor,Full-time,60,Different Religion,1,7,3,Collaborative,7,0,0,0,7,4,Arranged,1,0,7,0
34,5,0,Master,Unemployed,74,Same Religion,1,3,2,Passive,8,0,0,0,2,2,Love,1,0,8,1
18,29,0,High School,Full-time,83,Same Religion,1,6,1,Avoidant,4,0,0,1,6,6,Other,1,0,7,0
28,15,2,Bachelor,Full-time,47,Same Religion,1,6,2,Collaborative,4,0,1,1,5,1,Arranged,0,0,8,0
18,3,3,Bachelor,Unemployed,74,Different Religion,0,3,2,Passive,3,0,0,0,5,3,Love,0,0,7,0
31,18,2,Bachelor,Homemaker,77,Different Religion,1,5,2,Passive,10,0,0,0,7,0,Arranged,0,0,7,0
27,5,1,High School,Full-time,69,Same Religion,0,9,1,Collaborative,7,1,0,0,6,3,Arranged,0,0,6,1
30,17,0,Master,Homemaker,75,Not Religious,1,6,4,Avoidant,5,1,0,0,7,4,Love,1,0,6,1
23,17,1,Bachelor,Full-time,47,Same Religion,1,7,3,Aggressive,3,0,0,1,7,4,Love,1,0,3,0
34,2,2,High School,Full-time,103,Different Religion,1,10,1,Avoidant,2,0,0,0,1,3,Love,0,0,6,0
33,12,2,Bachelor,Unemployed,12,Same Religion,1,5,2,Passive,7,0,0,0,9,0,Love,1,0,7,1
30,3,1,PhD,Homemaker,43,Same Religion,1,8,3,Collaborative,4,0,0,0,4,3,Arranged,1,0,7,1
27,3,3,High School,Full-time,33,Same Religion,1,6,2,Collaborative,6,0,0,1,7,4,Love,0,0,5,0
30,3,1,Bachelor,Full-time,94,Same Religion,0,8,3,Passive,8,0,0,1,8,3,Love,1,0,7,0
24,12,1,Master,Full-time,57,Not Religious,1,6,2,Avoidant,2,0,0,0,7,3,Love,0,0,7,1
32,2,0,High School,Full-time,41,Different Religion,1,8,1,Collaborative,3,0,0,1,8,2,Arranged,0,0,7,0
36,1,3,High School,Unemployed,48,Different Religion,1,9,1,Collaborative,6,0,0,0,4,2,Love,0,0,5,0
33,12,6,Bachelor,Part-time,30,Same Religion,1,6,1,Aggressive,4,0,0,0,6,0,Love,0,0,1,0
24,1,4,Master,Full-time,73,Not Religious,1,8,1,Collaborative,5,0,0,0,7,4,Love,1,0,6,0
29,1,2,High School,Part-time,75,Same Religion,1,3,1,Avoidant,7,1,0,0,5,1,Love,0,0,5,1
21,2,1,Master,Homemaker,66,Different Religion,1,6,2,Collaborative,7,0,1,0,8,2,Love,1,0,5,0
30,4,0,Bachelor,Full-time,46,Not Religious,0,9,3,Aggressive,4,0,0,1,7,2,Arranged,1,0,6,0
30,6,0,Bachelor,Part-time,91,Same Religion,0,10,3,Avoidant,4,0,0,1,6,3,Other,1,0,4,1
18,1,2,Bachelor,Homemaker,76,Different Religion,0,3,5,Passive,5,0,0,0,8,2,Arranged,1,0,9,0
22,35,4,No Formal Education,Full-time,25,Same Religion,1,4,1,Collaborative,8,0,1,0,2,5,Love,1,0,3,0
26,12,1,High School,Unemployed,56,Same Religion,0,5,3,Collaborative,1,0,0,1,3,5,Love,1,0,6,0
26,3,2,Bachelor,Part-time,37,Different Religion,1,6,2,Avoidant,5,0,0,1,7,2,Love,0,0,5,1
21,3,1,Bachelor,Full-time,89,Same Religion,1,5,2,Avoidant,7,0,0,0,6,5,Love,1,0,4,1
29,5,2,High School,Full-time,51,Same Religion,1,8,3,Passive,3,0,0,0,6,7,Arranged,0,0,3,1
29,9,0,High School,Part-time,32,Same Religion,1,5,0,Collaborative,2,0,0,0,6,4,Love,1,0,7,1
27,1,0,High School,Part-time,57,Same Religion,0,5,6,Collaborative,2,0,0,0,8,3,Love,0,0,10,0
24,2,3,Bachelor,Part-time,92,Same Religion,1,4,0,Collaborative,6,1,1,1,5,4,Love,1,0,4,0
33,19,0,High School,Full-time,77,Different Religion,1,6,0,Avoidant,5,0,0,0,7,1,Arranged,0,0,1,1
36,2,2,Master,Part-time,50,Same Religion,1,7,2,Passive,1,0,0,0,7,7,Love,1,0,3,0
25,4,2,No Formal Education,Full-time,57,Not Religious,1,8,1,Avoidant,4,0,0,0,8,9,Love,1,0,5,0
24,20,1,High School,Full-time,80,Different Religion,1,5,4,Avoidant,8,0,0,0,6,3,Love,1,0,5,1
30,10,2,Bachelor,Full-time,88,Same Religion,1,7,3,Passive,5,0,0,0,7,4,Love,0,0,6,0
26,4,0,High School,Part-time,29,Not Religious,0,9,1,Aggressive,6,1,1,1,3,5,Love,1,0,8,1
27,11,3,High School,Full-time,63,Same Religion,1,8,3,Passive,5,0,0,0,4,4,Love,1,0,4,1
31,1,5,Bachelor,Full-time,53,Same Religion,1,5,2,Collaborative,7,1,0,0,4,2,Arranged,1,0,4,0
18,13,3,Bachelor,Full-time,50,Same Religion,1,7,1,Aggressive,6,0,0,1,5,3,Arranged,1,1,9,0
34,6,1,PhD,Full-time,87,Same Religion,1,6,2,Aggressive,5,1,0,0,4,2,Love,1,0,7,1
28,16,0,Bachelor,Full-time,33,Not Religious,1,5,2,Collaborative,3,0,1,0,6,1,Arranged,0,0,4,0
25,30,2,Bachelor,Part-time,76,Same Religion,0,4,2,Collaborative,6,0,0,0,5,3,Love,0,0,7,0
27,26,0,High School,Unemployed,14,Not Religious,1,10,1,Aggressive,2,0,1,0,2,0,Love,1,0,7,0
27,23,0,High School,Part-time,45,Different Religion,1,5,1,Passive,6,0,0,0,5,4,Love,1,0,8,0
19,7,2,Master,Full-time,61,Same Religion,1,6,3,Collaborative,7,0,0,0,4,4,Other,1,0,7,1
35,4,0,High School,Full-time,34,Not Religious,1,2,5,Passive,4,0,0,0,8,5,Love,1,0,8,0
28,6,2,No Formal Education,Homemaker,104,Not Religious,1,8,0,Aggressive,2,0,1,0,7,4,Love,0,0,4,1
30,11,3,High School,Full-time,46,Not Religious,0,6,5,Avoidant,7,0,0,0,8,6,Arranged,1,0,6,1
32,21,1,Bachelor,Part-time,44,Same Religion,1,8,4,Passive,5,1,1,1,8,5,Love,1,0,4,1
22,2,1,No Formal Education,Homemaker,46,Same Religion,1,7,2,Collaborative,5,0,0,1,10,4,Love,1,0,5,0
30,25,3,High School,Part-time,72,Same Religion,1,6,3,Collaborative,5,0,0,0,4,5,Arranged,0,0,6,0
26,16,1,Bachelor,Full-time,78,Different Religion,1,8,0,Collaborative,4,0,0,1,7,5,Love,0,0,7,0
32,38,4,Master,Full-time,51,Same Religion,1,6,2,Collaborative,1,0,0,0,5,2,Arranged,1,0,5,0
18,21,1,High School,Full-time,66,Different Religion,1,2,1,Aggressive,4,0,0,0,5,2,Arranged,0,0,7,0
27,3,6,Bachelor,Part-time,68,Different Religion,0,7,0,Collaborative,5,0,0,0,3,2,Love,1,0,6,0
24,1,2,High School,Part-time,31,Same Religion,1,8,0,Collaborative,5,1,0,0,4,5,Arranged,1,1,6,1
30,1,4,High School,Unemployed,58,Same Religion,1,4,1,Passive,1,0,0,1,9,2,Arranged,1,0,8,0
30,3,2,High School,Full-time,47,Not Religious,1,2,1,Avoidant,4,0,0,0,6,4,Love,1,0,6,0
24,9,0,PhD,Unemployed,29,Same Religion,1,5,2,Aggressive,9,0,1,1,3,3,Other,1,0,4,0
24,16,4,High School,Unemployed,64,Same Religion,1,7,4,Collaborative,5,0,0,1,5,2,Love,0,0,6,0
27,22,1,High School,Full-time,80,Same Religion,1,4,3,Collaborative,7,0,0,0,6,1,Other,1,0,4,1
23,9,1,Bachelor,Full-time,61,Same Religion,1,6,1,Avoidant,6,0,0,0,4,2,Love,0,0,3,0
32,1,5,Bachelor,Part-time,10,Same Religion,0,7,3,Avoidant,3,0,0,0,7,5,Love,1,0,10,1
26,2,0,Bachelor,Full-time,51,Same Religion,0,4,1,Aggressive,3,0,1,1,6,0,Love,1,0,5,1
18,1,1,High School,Full-time,42,Same Religion,1,9,0,Avoidant,6,0,0,0,7,0,Love,1,0,8,0
26,4,0,Master,Full-time,96,Same Religion,0,7,3,Collaborative,4,0,0,0,3,5,Love,0,0,3,0
22,6,1,Bachelor,Unemployed,53,Same Religion,1,4,2,Collaborative,8,0,0,0,4,2,Arranged,0,0,9,0
19,1,1,Bachelor,Full-time,28,Same Religion,1,7,3,Passive,4,1,0,0,4,5,Love,0,0,7,1
21,4,5,High School,Full-time,59,Not Religious,1,4,5,Aggressive,7,1,1,0,8,2,Love,0,0,6,0
28,1,2,Bachelor,Unemployed,73,Same Religion,1,5,3,Collaborative,6,0,0,0,5,3,Arranged,1,0,6,0
34,10,4,Master,Part-time,62,Same Religion,1,6,3,Passive,6,0,0,0,7,2,Other,1,0,5,1
29,6,1,Bachelor,Part-time,44,Not Religious,1,8,0,Passive,3,0,0,0,10,1,Love,0,0,5,0
24,6,3,High School,Full-time,51,Same Religion,0,6,3,Avoidant,8,0,0,0,5,3,Love,1,0,5,1
30,5,0,High School,Part-time,75,Same Religion,1,7,2,Avoidant,10,1,0,0,6,3,Love,0,0,8,1
25,31,0,Bachelor,Part-time,62,Not Religious,1,9,3,Passive,3,1,0,0,6,4,Arranged,1,0,7,0
24,2,3,No Formal Education,Homemaker,101,Same Religion,0,7,2,Collaborative,7,1,0,0,3,2,Love,1,0,6,0
22,7,2,High School,Full-time,62,Not Religious,1,5,1,Collaborative,5,0,0,1,7,1,Love,1,0,6,1
19,13,0,Bachelor,Full-time,29,Not Religious,1,7,2,Passive,3,0,0,0,4,2,Other,0,0,7,0
26,8,3,High School,Full-time,56,Same Religion,1,5,1,Aggressive,2,0,0,0,3,1,Love,0,0,6,0
28,26,2,Bachelor,Part-time,49,Same Religion,0,5,2,Aggressive,3,0,0,0,1,3,Love,0,0,4,0
27,4,2,Bachelor,Part-time,29,Same Religion,1,7,3,Avoidant,3,1,0,1,6,0,Love,0,0,6,0
25,6,2,PhD,Full-time,63,Same Religion,1,7,6,Passive,2,0,0,1,6,3,Love,1,0,8,0
23,1,3,High School,Full-time,52,Not Religious,1,6,1,Collaborative,8,1,0,0,7,7,Love,1,0,4,0
31,9,1,Master,Full-time,63,Same Religion,1,5,3,Avoidant,5,1,1,0,9,2,Love,1,0,7,0
21,3,1,Bachelor,Full-time,97,Same Religion,0,10,3,Collaborative,6,0,1,1,6,2,Love,1,0,6,0
31,1,4,Master,Homemaker,57,Same Religion,1,2,5,Aggressive,2,0,0,0,6,2,Love,0,0,5,0
22,7,1,Bachelor,Part-time,80,Same Religion,0,7,4,Avoidant,8,1,1,0,2,3,Love,0,0,8,0
24,7,3,High School,Full-time,56,Same Religion,1,6,0,Avoidant,4,1,0,1,10,2,Love,1,1,2,1
20,1,4,PhD,Full-time,68,Same Religion,1,5,1,Collaborative,8,1,0,0,1,1,Other,1,0,4,1
25,11,1,High School,Full-time,62,Different Religion,0,7,4,Collaborative,6,1,0,0,6,3,Love,1,0,5,1
32,9,2,Bachelor,Unemployed,65,Same Religion,1,4,3,Collaborative,3,1,1,1,9,2,Love,1,0,10,1
30,2,2,Master,Full-time,57,Same Religion,0,3,7,Avoidant,6,1,0,0,5,3,Love,1,0,10,1
32,6,0,High School,Homemaker,89,Same Religion,1,8,0,Passive,5,0,0,0,3,4,Love,1,0,5,0
30,12,1,Bachelor,Unemployed,73,Same Religion,0,5,1,Collaborative,3,0,0,0,7,5,Love,1,0,6,1
22,7,1,Master,Part-time,62,Same Religion,0,6,0,Avoidant,2,0,0,1,10,5,Love,1,0,6,0
26,5,0,No Formal Education,Unemployed,78,Same Religion,0,1,0,Aggressive,7,0,0,0,10,5,Love,0,0,5,0
24,3,1,Master,Unemployed,63,Same Religion,0,3,1,Passive,8,0,0,0,4,5,Love,1,0,7,1
34,9,2,High School,Full-time,82,Same Religion,1,7,1,Collaborative,2,0,0,0,7,3,Other,1,0,8,0
22,27,1,Bachelor,Part-time,36,Same Religion,1,8,5,Passive,5,1,1,0,8,0,Other,0,0,7,1
32,11,4,Master,Part-time,103,Different Religion,0,5,4,Avoidant,1,0,1,1,7,7,Love,1,0,4,0
32,1,2,Bachelor,Full-time,63,Same Religion,1,9,3,Passive,7,0,0,0,7,5,Love,0,0,5,0
37,6,1,Master,Full-time,37,Different Religion,1,9,1,Aggressive,5,1,0,0,5,2,Love,1,0,6,0
25,22,2,High School,Full-time,75,Same Religion,1,8,1,Passive,2,0,0,0,5,3,Arranged,0,0,8,0
31,1,1,High School,Full-time,86,Not Religious,1,8,2,Passive,4,0,1,0,5,2,Love,0,0,5,1
39,40,2,Bachelor,Full-time,40,Same Religion,1,9,3,Collaborative,4,0,0,0,3,4,Love,0,1,6,1
24,29,0,No Formal Education,Homemaker,51,Same Religion,0,5,2,Collaborative,3,0,0,1,4,5,Love,1,0,3,1
20,1,3,Bachelor,Part-time,80,Not Religious,1,5,1,Avoidant,7,0,0,0,4,4,Love,1,0,8,1
18,27,0,No Formal Education,Part-time,71,Different Religion,1,7,1,Collaborative,3,0,1,0,8,3,Love,1,0,5,0
31,4,0,PhD,Part-time,51,Not Religious,1,4,1,Collaborative,9,0,1,0,7,1,Love,0,0,3,0
18,18,1,PhD,Part-time,55,Same Religion,0,7,2,Aggressive,7,0,0,0,5,1,Arranged,1,0,9,0
26,5,2,PhD,Homemaker,35,Same Religion,1,7,2,Collaborative,4,1,0,1,5,2,Love,1,0,8,1
30,5,1,Master,Full-time,40,Same Religion,0,7,4,Passive,10,0,0,0,1,7,Love,0,0,6,1
28,10,2,Master,Unemployed,27,Different Religion,1,7,1,Avoidant,4,1,0,0,5,2,Arranged,0,0,5,0
30,14,1,Bachelor,Full-time,53,Not Religious,0,3,2,Aggressive,2,0,0,0,6,2,Arranged,0,0,6,0
29,1,0,High School,Homemaker,74,Same Religion,0,3,3,Aggressive,7,0,0,1,10,8,Arranged,1,0,6,1
34,8,0,High School,Homemaker,55,Different Religion,0,6,5,Passive,3,0,0,0,8,3,Other,1,0,8,0
23,2,1,High School,Homemaker,82,Same Religion,0,10,3,Passive,8,0,0,0,6,5,Love,0,0,3,1
24,4,2,High School,Full-time,47,Same Religion,1,4,2,Collaborative,2,0,0,0,6,2,Arranged,1,0,7,0
24,4,2,High School,Full-time,30,Same Religion,0,5,2,Collaborative,3,1,1,0,4,7,Love,1,0,4,1
32,6,2,PhD,Full-time,83,Same Religion,1,7,4,Passive,4,0,0,1,6,2,Love,1,0,8,1
32,4,1,Bachelor,Full-time,67,Same Religion,1,5,1,Avoidant,6,0,0,0,6,1,Love,1,0,3,1
30,1,1,Bachelor,Full-time,85,Same Religion,1,7,1,Collaborative,4,0,0,0,7,5,Arranged,0,0,4,0
33,1,1,Master,Full-time,53,Same Religion,1,7,5,Avoidant,4,0,0,1,4,2,Love,0,0,5,0
22,1,0,Bachelor,Unemployed,92,Same Religion,0,9,1,Passive,7,0,0,0,9,2,Love,1,0,7,0
36,6,0,High School,Full-time,38,Different Religion,1,7,4,Aggressive,8,0,0,0,10,3,Arranged,0,0,7,1
35,30,0,Master,Homemaker,54,Same Religion,1,5,2,Collaborative,4,0,0,0,6,1,Arranged,0,1,5,0
31,1,2,Bachelor,Full-time,68,Same Religion,1,8,0,Aggressive,3,0,0,1,8,2,Love,0,0,5,0
36,29,0,Bachelor,Full-time,51,Same Religion,1,6,0,Passive,9,0,0,1,3,1,Arranged,1,0,8,1
19,13,2,High School,Part-time,65,Not Religious,1,5,1,Passive,5,0,1,0,3,1,Love,1,0,4,1
25,10,2,Bachelor,Part-time,85,Same Religion,1,5,2,Avoidant,6,0,0,1,7,3,Love,0,1,10,1
24,10,1,Master,Full-time,68,Not Religious,0,5,1,Collaborative,4,0,0,0,7,3,Love,1,0,8,0
31,17,4,High School,Unemployed,56,Same Religion,0,8,2,Aggressive,4,0,0,0,7,0,Arranged,0,0,4,1
22,1,1,No Formal Education,Part-time,85,Same Religion,1,8,2,Avoidant,4,0,0,0,6,2,Love,1,0,6,1
31,7,3,High School,Homemaker,70,Same Religion,1,7,3,Aggressive,7,0,0,0,8,3,Love,1,0,7,1
34,11,2,Bachelor,Homemaker,60,Same Religion,1,5,1,Passive,8,0,0,0,4,6,Love,0,1,2,0
31,8,1,PhD,Part-time,58,Same Religion,1,6,2,Aggressive,4,1,0,1,5,2,Love,0,0,9,1
29,17,5,PhD,Homemaker,53,Same Religion,0,5,2,Aggressive,4,0,0,0,10,5,Love,0,0,9,0
23,1,5,High School,Unemployed,77,Same Religion,1,6,2,Collaborative,8,1,0,1,6,1,Love,1,0,6,1
23,11,0,High School,Homemaker,78,Same Religion,1,3,1,Passive,10,0,0,0,8,0,Love,1,0,10,0
34,7,3,Master,Homemaker,85,Different Religion,1,6,3,Aggressive,6,0,1,1,5,3,Love,1,0,6,1
31,4,2,High School,Unemployed,69,Not Religious,1,8,2,Aggressive,6,0,0,0,7,2,Arranged,0,0,5,1
27,4,1,Bachelor,Full-time,49,Same Religion,1,5,3,Collaborative,10,0,0,1,8,5,Love,1,0,5,0
25,9,3,Master,Full-time,67,Same Religion,1,8,3,Avoidant,6,1,1,0,4,4,Love,0,0,5,0
18,22,2,Bachelor,Homemaker,49,Same Religion,1,7,1,Collaborative,6,0,0,1,9,8,Love,1,0,4,1
22,6,2,High School,Unemployed,63,Same Religion,1,7,0,Avoidant,4,0,0,1,5,6,Love,0,0,5,0
37,17,1,Bachelor,Full-time,88,Different Religion,0,5,3,Aggressive,7,0,0,1,7,4,Love,1,0,5,0
21,5,2,PhD,Full-time,84,Different Religion,1,4,1,Aggressive,3,0,0,0,5,4,Love,1,0,7,0
28,1,0,Bachelor,Part-time,78,Same Religion,0,8,1,Collaborative,4,0,1,1,5,0,Love,0,0,7,0
33,1,1,Master,Full-time,60,Same Religion,0,4,2,Aggressive,4,0,0,0,3,0,Love,0,0,7,0
21,1,3,Bachelor,Full-time,78,Same Religion,1,5,1,Passive,6,0,1,0,4,3,Love,0,0,7,0
28,4,1,High School,Full-time,47,Not Religious,1,6,4,Passive,4,0,0,0,6,6,Arranged,0,0,6,0
32,4,3,High School,Unemployed,31,Same Religion,1,10,1,Avoidant,7,1,0,0,6,2,Arranged,1,0,6,0
28,12,1,Bachelor,Full-time,65,Not Religious,1,7,2,Aggressive,3,0,1,0,7,2,Love,1,0,8,0
42,13,2,High School,Part-time,52,Not Religious,1,5,1,Aggressive,4,0,0,1,6,3,Love,0,0,7,1
19,1,0,Bachelor,Unemployed,96,Not Religious,1,6,1,Aggressive,5,0,0,1,8,5,Love,0,0,4,1
33,2,0,Master,Unemployed,93,Same Religion,1,6,3,Aggressive,5,0,0,1,8,3,Love,0,0,8,0
27,3,0,Master,Full-time,46,Same Religion,1,7,3,Aggressive,7,0,0,0,5,8,Love,1,0,7,0
31,7,2,High School,Full-time,74,Same Religion,1,8,1,Avoidant,3,0,0,0,1,3,Love,1,0,6,0
30,1,1,Master,Part-time,21,Not Religious,1,5,4,Aggressive,5,0,0,1,7,2,Love,1,0,6,0
24,1,4,Bachelor,Unemployed,67,Same Religion,1,6,3,Collaborative,3,0,0,1,6,6,Arranged,1,0,4,0
29,28,1,High School,Full-time,66,Different Religion,0,8,1,Aggressive,7,1,1,0,4,2,Arranged,1,0,7,1
18,16,1,High School,Full-time,40,Not Religious,1,4,3,Avoidant,4,0,0,0,9,2,Love,1,0,7,0
31,1,1,Bachelor,Homemaker,63,Not Religious,0,6,1,Avoidant,7,0,1,1,5,3,Love,1,0,8,1
29,5,3,Bachelor,Homemaker,41,Same Religion,1,5,1,Aggressive,5,0,0,1,4,6,Love,1,0,7,0
31,4,0,High School,Full-time,77,Same Religion,1,6,2,Collaborative,5,0,0,1,10,1,Love,1,0,3,1
33,15,5,High School,Full-time,64,Same Religion,1,2,1,Aggressive,10,0,0,0,5,2,Arranged,1,0,8,1
29,7,0,High School,Full-time,90,Same Religion,1,5,2,Aggressive,8,0,1,0,6,5,Arranged,1,1,8,1
28,1,0,No Formal Education,Full-time,29,Not Religious,1,2,2,Passive,7,1,0,1,7,3,Love,0,0,7,0
23,13,0,Master,Full-time,43,Not Religious,1,4,2,Collaborative,5,0,0,0,3,2,Arranged,1,1,4,1
24,5,1,Bachelor,Full-time,50,Same Religion,0,6,7,Collaborative,4,0,0,0,5,2,Love,0,0,8,0
33,3,3,PhD,Part-time,70,Same Religion,1,7,2,Aggressive,4,1,0,0,6,1,Love,0,0,7,1
35,4,0,Bachelor,Full-time,65,Same Religion,0,5,3,Collaborative,8,0,0,0,9,1,Arranged,1,0,5,1
26,6,0,Master,Homemaker,69,Same Religion,1,2,0,Passive,4,0,0,1,4,2,Love,1,0,6,1
28,4,3,High School,Part-time,47,Same Religion,1,5,3,Aggressive,6,0,0,1,8,2,Love,1,0,8,0
23,2,3,Bachelor,Part-time,22,Same Religion,1,3,3,Passive,4,0,1,0,7,2,Love,0,0,2,1
33,5,0,High School,Homemaker,45,Not Religious,0,5,1,Avoidant,3,0,0,0,6,2,Arranged,0,0,9,1
31,1,0,Bachelor,Part-time,88,Not Religious,1,6,3,Avoidant,4,0,0,0,5,4,Love,1,0,7,1
37,14,0,High School,Homemaker,48,Same Religion,1,3,5,Collaborative,7,0,0,0,4,6,Love,1,1,7,1
23,1,2,High School,Full-time,64,Different Religion,1,5,4,Aggressive,8,0,0,0,10,4,Arranged,1,0,5,1
26,1,1,High School,Full-time,61,Same Religion,1,2,0,Aggressive,6,0,0,0,8,5,Love,1,0,10,0
29,10,4,Bachelor,Part-time,64,Different Religion,1,6,0,Collaborative,5,0,0,0,5,4,Love,0,0,5,0
31,14,1,Master,Part-time,33,Same Religion,1,6,1,Collaborative,6,1,0,0,6,2,Love,1,0,9,1
26,16,1,Bachelor,Full-time,76,Same Religion,1,3,0,Avoidant,5,0,1,0,5,4,Love,0,0,7,1
23,6,3,Master,Part-time,58,Same Religion,1,3,5,Aggressive,4,0,0,0,3,1,Love,0,0,10,0
32,2,0,Bachelor,Full-time,106,Same Religion,0,10,1,Avoidant,3,1,0,0,5,1,Arranged,1,0,5,1
31,13,2,Bachelor,Part-time,53,Not Religious,0,7,1,Passive,8,0,1,1,5,4,Love,1,0,4,0
23,12,1,High School,Full-time,80,Not Religious,1,5,3,Collaborative,4,1,0,0,9,1,Love,0,0,4,0
34,2,0,PhD,Part-time,52,Different Religion,1,5,0,Passive,3,1,0,1,6,5,Love,0,0,4,0
33,23,1,High School,Full-time,98,Different Religion,1,4,3,Passive,5,0,1,1,5,1,Love,1,0,6,1
28,1,1,Bachelor,Homemaker,75,Same Religion,1,6,1,Collaborative,7,0,0,0,9,4,Arranged,0,0,6,0
28,40,2,Bachelor,Full-time,34,Same Religion,1,6,2,Passive,7,0,0,0,5,3,Love,0,0,5,0
30,19,1,Bachelor,Homemaker,88,Different Religion,1,7,1,Collaborative,5,0,0,1,5,4,Love,1,0,8,0
23,11,2,High School,Full-time,76,Same Religion,0,8,1,Collaborative,4,0,1,1,9,4,Love,1,0,6,1
28,27,1,Bachelor,Part-time,51,Same Religion,0,9,0,Aggressive,10,0,0,1,4,3,Love,1,0,8,0
18,12,1,Master,Full-time,28,Different Religion,1,8,2,Collaborative,3,0,0,0,5,5,Love,1,0,6,0
32,2,2,Master,Unemployed,84,Same Religion,1,6,2,Collaborative,5,1,0,1,5,2,Love,0,0,5,0
20,5,4,PhD,Unemployed,95,Same Religion,1,3,3,Collaborative,3,1,0,0,7,3,Arranged,1,0,5,0
35,1,0,Bachelor,Unemployed,82,Same Religion,1,5,1,Aggressive,7,1,0,0,3,3,Arranged,0,0,3,1
26,4,2,Bachelor,Full-time,77,Same Religion,0,6,2,Collaborative,7,0,0,0,6,0,Love,1,0,10,1
26,13,1,High School,Unemployed,71,Different Religion,1,7,4,Avoidant,3,0,1,1,4,2,Arranged,1,0,6,0
24,4,0,PhD,Full-time,81,Different Religion,1,5,3,Collaborative,6,0,0,1,5,2,Love,1,1,5,1
26,4,4,Bachelor,Full-time,55,Same Religion,1,4,2,Collaborative,1,0,1,0,7,2,Love,1,0,4,0
35,9,0,Bachelor,Full-time,24,Not Religious,0,7,0,Collaborative,5,0,0,0,4,5,Love,1,0,6,0
18,20,2,PhD,Full-time,75,Not Religious,0,10,4,Aggressive,1,1,0,1,3,2,Love,0,1,2,1
34,1,0,Bachelor,Unemployed,68,Same Religion,1,9,3,Collaborative,6,1,0,0,5,7,Arranged,1,0,7,0
29,4,2,Bachelor,Full-time,32,Different Religion,0,8,2,Avoidant,4,0,0,1,5,3,Love,0,0,4,0
